10000

1 0.37 1.0 57.27752670636346 95.11422363537073 NN
2 0.37 1.0 51.10400933862275 23.120833707641257 NN
3 0.37 1.0 37.24902730735505 29.34456493651013 NN
4 0.37 1.0 98.07975234199621 82.93903465457554 NN
5 0.37 1.0 18.86871140369011 99.32065325628598 NN
6 0.37 1.0 30.393684380092008 34.15864102749338 NN
7 0.37 1.0 51.338176288779344 60.10138560406075 NN
8 0.37 1.0 49.21789059124619 75.30907360426525 NN
9 0.37 1.0 11.222057693505409 53.86345147918176 NN
10 0.37 1.0 12.616863660889567 36.1899267703738 NN
11 0.37 1.0 6.047915823957608 21.75514756226545 NN
12 0.37 1.0 60.01233768414836 83.40631992153467 NN
13 0.37 1.0 32.66693359504739 46.64511766768369 NN
14 0.37 1.0 35.72456755842872 72.98728703579056 NN
15 0.37 1.0 55.488243554090595 69.68899895914456 NN
16 0.37 1.0 42.36716483021062 1.6613709338434748 NN
17 0.37 1.0 84.49489078309448 46.19209953359619 NN
18 0.37 1.0 88.03199706083485 49.54168460496429 NN
19 0.37 1.0 81.18225144562504 22.246287785589374 NN
20 0.37 1.0 52.43432034711927 35.82488754577485 NN
21 0.37 1.0 12.303516963286963 68.80251866300263 NN
22 0.37 1.0 38.49887350201999 92.41137896587922 NN
23 0.37 1.0 79.99631619139114 69.44973179611321 NN
24 0.37 1.0 1.54451157598371 51.65378579439246 NN
25 0.37 1.0 56.889261475979794 34.66596174883909 NN
26 0.37 1.0 93.40767732743552 81.95555293913188 NN
27 0.37 1.0 51.92616439010308 64.98090483851493 NN
28 0.37 1.0 22.587487571152852 3.08623970169268 NN
29 0.37 1.0 20.866469628364097 11.907993291722402 S
30 0.37 1.0 48.5770074991309 77.82776624662205 NN
31 0.37 1.0 41.65036390832423 38.555909763208845 NN
32 0.37 1.0 93.83668368642583 18.517383127398595 NN
33 0.37 1.0 9.107170848186795 50.655912580877704 NN
34 0.37 1.0 74.96603842202647 2.543379300067205 NN
35 0.37 1.0 7.704219165870978 87.81676895356777 NN
36 0.37 1.0 32.08625007681372 21.846992486216127 NN
37 0.37 1.0 4.17703495022249 70.9851752415131 NN
38 0.37 1.0 20.850412215091048 3.2573557373707795 NN
39 0.37 1.0 48.74812187497699 42.52201548584408 NN
40 0.37 1.0 85.67183276641451 78.1155072465211 NN
41 0.37 1.0 72.34147878545718 15.34498098303286 NN
42 0.37 1.0 57.36581365573916 68.84788013881756 NN
43 0.37 1.0 1.3000183346328291 23.154678850582773 NN
44 0.37 1.0 91.85510281256822 20.631618670062675 NN
45 0.37 1.0 65.75605697215991 52.17656629177339 NN
46 0.37 1.0 33.92635280508914 74.87959468577337 NN
47 0.37 1.0 18.90836149392269 49.3688655187258 NN
48 0.37 1.0 11.025824262189117 90.14920775297907 NN
49 0.37 1.0 24.0609264949788 87.80839968763047 NN
50 0.37 1.0 58.42321099719837 75.93774921803019 NN
51 0.37 1.0 34.032158252127324 51.8771166408265 NN
52 0.37 1.0 21.6459276609 72.87076604827041 NN
53 0.37 1.0 97.8478106727138 40.690850374567674 NN
54 0.37 1.0 48.56573741589918 8.644262419230275 NN
55 0.37 1.0 91.08214063273836 51.43406026380277 NN
56 0.37 1.0 67.31343511953824 83.76284726853787 NN
57 0.37 1.0 11.654397072590932 82.24107846304771 NN
58 0.37 1.0 47.55421857171444 95.51494134184281 NN
59 0.37 1.0 73.71998120863375 71.04447546248427 NN
60 0.37 1.0 88.661137655783 90.47788408794958 NN
61 0.37 1.0 75.56125577784842 9.380623277695058 NN
62 0.37 1.0 0.7749630321906622 50.5416846454115 NN
63 0.37 1.0 22.9848845709924 70.12189978260935 NN
64 0.37 1.0 94.99343871552477 7.30781968712622 NN
65 0.37 1.0 91.34779796564948 99.17743768337932 NN
66 0.37 1.0 28.08543341784684 28.118595560936885 NN
67 0.37 1.0 54.53096133285138 26.43798271186992 NN
68 0.37 1.0 62.356141147853094 29.982030840857593 NN
69 0.37 1.0 96.57681842910709 1.5978763550803596 NN
70 0.37 1.0 72.80982541464574 66.08899703411939 NN
71 0.37 1.0 21.93892685671435 38.09772740887767 NN
72 0.37 1.0 13.838654556084922 41.887414599055795 NN
73 0.37 1.0 83.05520291721389 46.29909095943537 NN
74 0.37 1.0 98.75432790314458 50.38658244487917 NN
75 0.37 1.0 94.00135507544043 93.11914770441844 NN
76 0.37 1.0 71.37626598769654 79.61880852618118 NN
77 0.37 1.0 92.17276660106874 20.000521101495664 NN
78 0.37 1.0 24.063992819721346 93.746130743672 NN
79 0.37 1.0 27.43351768008025 82.68630255657911 NN
80 0.37 1.0 67.08271835193673 56.23434239583515 NN
81 0.37 1.0 28.446562393867318 96.60109557552079 NN
82 0.37 1.0 54.32437773741542 30.92627713113268 NN
83 0.37 1.0 76.61577750857177 13.543935834684907 NN
84 0.37 1.0 94.48229057705318 68.28651970131452 NN
85 0.37 1.0 61.59449675962177 55.798071705322194 NN
86 0.37 1.0 61.152543995508104 28.829496733039502 NN
87 0.37 1.0 38.830289861020006 80.85525016516429 NN
88 0.37 1.0 4.560649300089293 18.740115938927577 NN
89 0.37 1.0 40.24083434484985 89.76700184572428 NN
90 0.37 1.0 10.481743068802457 32.196401547712604 NN
91 0.37 1.0 31.96847641389078 95.83999296990253 NN
92 0.37 1.0 16.457017984326132 26.748468100060983 NN
93 0.37 1.0 21.533666490493577 70.45771431783004 NN
94 0.37 1.0 43.56924679801497 16.674289464196917 NN
95 0.37 1.0 37.89727893153159 22.40628240034345 NN
96 0.37 1.0 59.331185112451266 7.648093207099763 NN
97 0.37 1.0 8.556579083433878 36.359017406311125 NN
